updated_label,original_url,old_label,source_article,explanations,rationale
false causality,https://quizizz.com/admin/quiz/5e455f8951693e001c452406/fallacies-of-argument-ch,cum hoc ergo propter hoc,"""A baseball pitcher bought new socks before he pitched a winning game. The new socks caused a pitcher to throw faster! He will wear the new socks for EVERY game now.""

This is an example of...",,
false causality,https://quizizz.com/admin/quiz/60621ec7d83485001b4bdbc7/genre-elements-review,cum hoc ergo propter hoc,"""I drank bottled water and now I am sick, so the water must have made me sick.""

What logical fallacy is used in the statement above?",,
false causality,https://quizizz.com/admin/quiz/58dc0226a4f008e15ac0d5b6/th-science-maap-review,cum hoc ergo propter hoc,"Tasha is studying polar and tropical climates on Earth. She learned the following:
• Tropical climates: Summer and winter temperatures are similar.
• Polar climates: Summer temperature is much higher than winter temperature.
Tasha wonders why the tropical climate has the same temperature year round, but the polar climate temperature differs greatly.
Which of these explains the reason for this difference?",,
false causality,https://quizizz.com/admin/quiz/5f6c215473a960001b4b0054/philosophy-ct-unit-mc-practice,cum hoc ergo propter hoc,"You got a cold two nights ago but last night you stayed up really late and now you are no longer sick, so it must be because you stayed up really late last night. What fallacy is being committed?",,
false causality,https://quizizz.com/admin/quiz/5a0266cab2deb7120079eb26/crucible-and-mccarthyism,cum hoc ergo propter hoc,blame opponent's policy for the country's problems,,
false causality,https://quizizz.com/admin/quiz/582b5bb63fb0424d01017511/th-cua-unit-review,cum hoc ergo propter hoc,"Earthquakes are caused when the plates of the Earth's crust move. Earthquakes happen along ""fault lines"" in the earth’s crust. When the plates in the Earth suddenly shift, the Earth will begin to shift, shake or tremble.
What is the central idea?",,
false causality,https://quizizz.com/admin/quiz/5c9cbe550426fd001f483e9a/animal-farm-political-fallacies-test,cum hoc ergo propter hoc,"a connection between two ideas that doesn't always mean that one causes the other (correlation vs. causation)

una conexión entre dos ideas que no siempre significa que una causa la otra (correlación vs. causación)",,
false causality,https://quizizz.com/admin/quiz/5a05ecb886b23c10009a2c1b/fallacies,cum hoc ergo propter hoc,"Global chocolate consumption is highest in Switzerland, yet people there are among the trimmest in the industrialized world.  therefore, it's reasonable to conclude that chocolate helps keep your weight down.",,
false causality,https://quizizz.com/admin/quiz/5ddc131a4e358d001b70521d/false-assumptions-fallacies,cum hoc ergo propter hoc,"Jason and his family are heading to Utah to spend a week skiing. Looking at the weather reports, he notices that it is supposed to be warmer, making for lousy ski conditions. Angrily, he calls the Weather Channel and demands that they change their forecast so he will have better weather for the trip.",,
false causality,https://quizizz.com/admin/quiz/5ddc131a4e358d001b70521d/false-assumptions-fallacies,cum hoc ergo propter hoc,"The flu vaccine comes out every year just before the holidays, then people go and spend a lot of money. Therefore, businesses are secretly using the flu vaccine as a mind control device to increase holiday spending.",,
false causality,https://quizizz.com/admin/quiz/6023cb0214bb2a001b8da474/g-eapp-lesson,cum hoc ergo propter hoc,"I broke my mirror this morning, AND I failed my Civics test. I must've failed because the mirror gave me bad luck.",,
false causality,https://quizizz.com/admin/quiz/60b4f4000f8488001b40c84c/types-of-logical-fallacy,cum hoc ergo propter hoc,"The rooster crows always before the sun rises, therefore the crowing rooster causes the sun to rise.",,
false causality,https://quizizz.com/admin/quiz/58bf0ae7b597159d1873b155/debate-day,cum hoc ergo propter hoc,"Which logical reason supports the opposition to the motion ""Cell phones give off an unsafe radiation and should not be used.""",,
false causality,https://quizizz.com/admin/quiz/5b84bfa0375e27001923d7cc/logos-practice-quiz,cum hoc ergo propter hoc,"""It rained and then we lost the game. Every time it rains, we're going to lose.""",,
false causality,https://quizizz.com/admin/quiz/60d9f0ba4976a2001bce03db/argumentative-text-quiz,cum hoc ergo propter hoc,"Un pleasant idea of vegan diet

There is strong movement from people who choose not to consume meat, and their reasons vary from the healthiness to the effort of making the body looks appropriate or ideal. This is a rather ludicrous idea.
Human beings have been consuming meat since thousands of years and counting. There are no cases when consuming meat causing severe problems, provided meat is consumed in appropriate amount, for everyone. Many say that being a vegan means having a healthier, stronger body and mind. Actualy, according to studies, our bodies are perfectly capable of digesting, absorbing and making full use of the many beneficial nutrients found in animal foods. Thus, there is no health reason to completely avoid animal foods.
Don’t put unnecessary restrain on yourselves. You should enjoy life to the fullest; give your best in any possible situations, as well as consuming meat.

What is the claims from the text above?",,
false causality,https://quizizz.com/admin/quiz/60903a4c441123001bf7a602/review-logical-fallacy-revolution,cum hoc ergo propter hoc,Eating five candy bars and drinking two sodas before a test helps me get better grades. I did that and got an A on my last test in history.,,
false causality,https://quizizz.com/admin/quiz/5d8b58e02e4e1c001a5023ab/fallacies,cum hoc ergo propter hoc,"Lois and Jan did a ""snow dance"" one afternoon, and it snowed that night. They claimed to have brought the snow.",,
false causality,https://quizizz.com/admin/quiz/5d8b58e02e4e1c001a5023ab/fallacies,cum hoc ergo propter hoc,I sneezed at the same time the power went off. My sneeze did something to make the power go off.,,
false causality,https://quizizz.com/admin/quiz/5da73748e438d4001afb00fe/logical-fallacy,cum hoc ergo propter hoc,I bought new shoes then my head started itching. I must be allergic to the shoes.,,
false causality,https://quizizz.com/admin/quiz/5da73748e438d4001afb00fe/logical-fallacy,cum hoc ergo propter hoc,There was a thunderstorm with rain therefore I did not finish my homework.,,
false causality,https://quizizz.com/admin/quiz/5da73748e438d4001afb00fe/logical-fallacy,cum hoc ergo propter hoc,Fatima sneezed and she caused a tsunami in Tokyo.,,
false causality,https://quizizz.com/admin/quiz/5da73748e438d4001afb00fe/logical-fallacy,cum hoc ergo propter hoc,Jack threw up because he ate Hot Cheetos.,,
false causality,https://quizizz.com/admin/quiz/5fa314fe29f97f001b7e198f/fallacy-quiz,cum hoc ergo propter hoc,"I broke my mirror this morning, AND I failed my History test. I must've failed because the mirror gave me bad luck.",,
false causality,https://quizizz.com/admin/quiz/5a71115d28be22001ce11b57/logical-fallacy-practice,cum hoc ergo propter hoc,You know Jane Fonda’s exercise video’s must be worth the money. Look at the great shape she’s in.,,
false causality,https://quizizz.com/admin/quiz/606ff0f48e5148001c3e4891/elt-fallacies-in-writing-nd,cum hoc ergo propter hoc,"""Truly helps cramming for a test: my psychological test is crowded and I have an A.""",,
false causality,https://quizizz.com/admin/quiz/5dcb28944bb29b001f3c5e53/logical-fallacies-false-logic,cum hoc ergo propter hoc,"During the first week of July ice cream sales climbed, and during the second week murder rates climbed. Therefore, ice cream inspires murder.",,
false causality,https://quizizz.com/admin/quiz/5955a3f0181ab41000ac5a83/debate-fallacies,cum hoc ergo propter hoc,"One day, Megan wore a Donald Duck t-shirt, and she got an ¨A¨ on her Chemistry test. Now she wears a Donald Duck t-shirt every day to Chemistry class. 
Of what fallacy is this an example?",,
false causality,https://quizizz.com/admin/quiz/5955a3f0181ab41000ac5a83/debate-fallacies,cum hoc ergo propter hoc,"“President Jones raised taxes, and then the rate of violent crime went up. Therefore, I think Jones is responsible for the rise in crime.""",,
false causality,https://quizizz.com/admin/quiz/5e6b3c133d50bb001be4f453/logical-fallacies,cum hoc ergo propter hoc,"Fewer tourists were recorded to have entered the country. This datum was gathered after Karapatan exposed the human rights violations happening here; therefore, Karapatan's expose was the reason for the low tourist turn out.",,
false causality,https://quizizz.com/admin/quiz/5a80d327f21f740021abaa7f/logical-fallacies,cum hoc ergo propter hoc,"At soccer practice, Willeidy tells Aida, ""Pace's soccer team was losing until I bought new shoes. We have not lost a game since I got my lucky shoes!""",,
false causality,https://quizizz.com/admin/quiz/5e97bbd812a258001ba32871/fallacies,cum hoc ergo propter hoc,"President Jones raised taxes, and then the rate of violent crime went up. Jones is responsible for the rise in crime.",,
false causality,https://quizizz.com/admin/quiz/606da344cc5eda001ba2e53c/fallacies-quiz,cum hoc ergo propter hoc,"Global chocolate consumption is highest in Switzerland, yet people there are among the trimmest in the industrialized world. Therefore, it is reasonable to conclude that chocolate helps keep your weight down.",,
false causality,https://quizizz.com/admin/quiz/590b9af3ed579e10005898d5/fallacies-day,cum hoc ergo propter hoc,Every severe recession follows a Republican Presidency; therefore Republicans are the cause of recessions.,,
false causality,https://quizizz.com/admin/quiz/590b9af3ed579e10005898d5/fallacies-day,cum hoc ergo propter hoc,"Matthieu was the only player on the team who didn't grow a playoff beard, and thus he ended up getting injured.",,
false causality,https://quizizz.com/admin/quiz/590b9af3ed579e10005898d5/fallacies-day,cum hoc ergo propter hoc,I dropped the ball because Mercury is in retrograde.,,
false causality,https://quizizz.com/admin/quiz/60c66e403fb5ff001bc8192e/logical-fallacies-part,cum hoc ergo propter hoc,You know Jane Fonda’s exercise videos must be worth the money. Look at the great shape she’s in.,,
false causality,https://cdn.annenbergclassroom.org/wp-content/uploads/teacher.handout.sample.fallacies1.pdf,cum hoc ergo propter hoc,"The Soviet Union collapsed after taking up atheism. Therefore, we must avoid atheism for the same reasons.",The speaker assumes that taking up atheism caused the collapse of the Soviet Union without providing any evidence of a causal connection.,
false causality,https://quizizz.com/admin/quiz/5f769795899c3f001cce9a5a/philo-quiz-week-fallacy,cum hoc ergo propter hoc,Families communicate less and less in the past forty years since feminism became mainstream. Feminism is to blame for this deterioration in the family.,,
false causality,https://quizizz.com/admin/quiz/5dd2aca5fc8633001bc7b986/fallacy-review,cum hoc ergo propter hoc,"The economy grows as the number of likes on my Instagram account continue to increase. Clearly, the two are linked.",,
false causality,https://quizizz.com/admin/quiz/5daf7ec72f9b1b001b82cc7e/can-you-name-this-fallacy,cum hoc ergo propter hoc,You know Jane Fonda's exercise videos must be worth the money. Look at the great shape she's in.,,
false causality,https://quizizz.com/admin/quiz/5b2b2aa736a5270019a279ba/fallacy-quiz-part,cum hoc ergo propter hoc,"""A solar flare erupted from the sun three days ago, and my laptop died this morning. Solar flares are very dangerous for computers.""",,
false causality,https://quizizz.com/admin/quiz/5fd6cac7d784cf001b58fb9e/aqr-fall-semester-exam,cum hoc ergo propter hoc,Valencia bought a different brand of detergent at the store. She developed a rash after wearing clothes washed in the new detergent. She concluded that she was allergic to the new soap. What type of reasoning is this?,,
false causality,https://quizizz.com/admin/quiz/5e5ec9b7591104001fe2fa8a/logic-guide-pt,cum hoc ergo propter hoc,"Giving 10% of your income to the Church will free a child’s soul from Limbo into Heaven, so give your money!",,
false causality,https://quizizz.com/admin/quiz/5f769795899c3f001cce9a5a/philo-quiz-week-fallacy,cum hoc ergo propter hoc,"Every sunrise, the rooster makes a sound. So it is the rooster which makes the sun rise.",,
false causality,https://quizizz.com/admin/quiz/5fcf8e3f9cb539001b56d7da/argumentative-unit,cum hoc ergo propter hoc,Which type of logical fallacy is used when a writer incorrectly states that one event has caused another?,,
false causality,https://www.gocivilairpatrol.com/media/cms/LLP2_D552C79A65CD2.pdf,cum hoc ergo propter hoc,"Shortly after MySpace became popular, U.S. soldiers found Saddam Hussein.",,
false causality,https://www.gocivilairpatrol.com/media/cms/LLP2_D552C79A65CD2.pdf,cum hoc ergo propter hoc,"Michael Jackson, Kurt Cobain, and Jimi Hendrix were rock stars who died young. Therefore, if you become a rock star, don’t expect to live a long life.",,
false causality,https://cdn.annenbergclassroom.org/wp-content/uploads/student.handout.common.fallacies2.pdf,cum hoc ergo propter hoc,"Dan White ate a lot of Twinkies and then killed the Mayor of San Francisco. If I were a mayor, I’d ban Twinkies so no one would kill me.","The argument assumes that eating Twinkies somehow causes mayors to be assassinated when no such causal connection has been demonstrated. (Note that White’s actual murder trial did invoke Twinkies as part of a diminished capacity argument, leading to what is now known as “the Twinkie defense.” Contrary to legend, however, the defense did not really argue that Twinkies caused White to commit murder. Details are available here.)",
false causality,https://cdn.annenbergclassroom.org/wp-content/uploads/teacher.handout.sample.fallacies1.pdf,cum hoc ergo propter hoc,"There are more laws on the books than ever before, and more crimes are being committed than ever before. Therefore, to reduce crime, we must eliminate the laws.","The mere fact that more crime followed the creation of more laws does not entail that the new laws caused more crime. (Interestingly, the argument does work in one sense: Eliminating laws would reduce crime since, by definition, something is a crime only if it is against the law. So no laws would equal no crime.)",
false causality,https://thebestschools.org/magazine/15-logical-fallacies-know/,cum hoc ergo propter hoc,"Yesterday, I walked under a ladder with an open umbrella indoors while spilling salt in front of a black cat. And I forgot to knock on wood with my lucky dice. That must be why I’m having such a bad day today. It’s bad luck.","it’s theoretically possible that those things cause bad luck. But since those superstitions have no known or demonstrated causal power, and “luck” isn’t exactly the most scientifically reliable category, it’s more reasonable to assume that those events, by themselves, didn’t cause bad luck. Perhaps that person’s ""bad luck"" is just their own interpretation because they were expecting to have bad luck. They might be having a genuinely bad day, but we cannot assume some non-natural relation between those events caused today to go bad. That’s a Post Hoc fallacy. Now, if you fell off a ladder onto an angry black cat and got tangled in an umbrella, that will guarantee you one bad day.",
false causality,https://thebestschools.org/magazine/15-logical-fallacies-know/,cum hoc ergo propter hoc,"Since your parents named you ‘Harvest,’ they must be farmers.","It’s possible that the parents are farmers, but that name alone is not enough evidence to draw that conclusion. That name doesn’t tell us much of anything about the parents. This claim commits the false cause fallacy.",
false causality,https://thebestschools.org/magazine/15-logical-fallacies-know/,cum hoc ergo propter hoc,very time Joe goes swimming he is wearing his Speedos. Something about wearing that Speedo must make him want to go swimming.,"That statement is a correlational fallacy. Sure it’s theoretically possible that he spontaneously sports his euro-style swim trunks, with no thought of where that may lead, and surprisingly he’s now motivated to dive and swim in cold, wet nature. That’s possible. But it makes more sense that he put on his trunks because he already planned to go swimming.",
false causality,https://thebestschools.org/magazine/15-logical-fallacies-know/,cum hoc ergo propter hoc,Someone really should move this ‘deer crossing’ sign. This is a dangerous stretch of highway and the deer really should be crossing somewhere else.,,
false causality,https://thebestschools.org/magazine/15-logical-fallacies-know/,cum hoc ergo propter hoc,"Jimmy has a fever, sinus congestion, a cough, and can’t come to school, so he probably has a test later today.",,
false causality,https://thebestschools.org/magazine/15-logical-fallacies-know/,cum hoc ergo propter hoc,Jimmy isn’t at school today. He must be on a family trip.,,
false causality,https://owl.purdue.edu/owl/general_writing/academic_writing/logic_in_argumentative_writing/fallacies.html,cum hoc ergo propter hoc,"I drank bottled water and now I am sick, so the water must have made me sick.","In this example, the author assumes that if one event chronologically follows another the first event must have caused the second. But the illness could have been caused by the burrito the night before, a flu bug that had been working on the body for days, or a chemical spill across campus. There is no reason, without more evidence, to assume the water caused the person to be sick.",
false causality,https://valenciacollege.edu/students/learning-support/winter-park/communications/documents/LogicalFallaciesCSSCTipSheet_Revised_.pdf,cum hoc ergo propter hoc,"Every time I wash my car, it rains",,
false causality,https://valenciacollege.edu/students/learning-support/winter-park/communications/documents/LogicalFallaciesCSSCTipSheet_Revised_.pdf,cum hoc ergo propter hoc,"Our garage sale made lots of money before Joan showed up. Obviously, she scared off all the customers.",,
false causality,https://kspope.com/fallacies/fallacies.php,cum hoc ergo propter hoc,"My new sport psychology intervention works! I chose the player with the lowest batting average based on the last game from each of the teams in our amateur baseball league. Then I gave each of them my 5-minute intervention. And almost all of them improved their batting average in the next game!"" (Note: this example may also involve the statistical phenomenon of regression to the mean.",,
false causality,https://www.proprofs.com/quiz-school/quizreport.php?title=logical-fallacies_2&sid=270424577,cum hoc ergo propter hoc,Students are poor writers because they watch too much TV,,
false causality,https://www.proprofs.com/quiz-school/quizreport.php?title=logical-fallacies_2&sid=270424577,cum hoc ergo propter hoc,The milk was left out all night and was spoiled. It should have been put in the refrigerator,,
false causality,https://www.proprofs.com/quiz-school/quizreport.php?title=logical-fallacies_1&sid=270424972,cum hoc ergo propter hoc,"Jane gets a rather large wart on her finger. Based on a story her father told her, she cuts a potato in half, rubs it on the wart and then buries it under the light of a full moon. Over the next month her wart shrinks and eventually vanishes. Jane writes her father to tell him how right he was about the cure.",,
false causality,https://www.proprofs.com/quiz-school/quizreport.php?title=logical-fallacies_9&sid=270424982,cum hoc ergo propter hoc,The picture on Jim's old TV set goes out of focus. Jim goes over and strikes the TV soundly on the side and the picture goes back into focus. Jim tells his friend that hitting the TV fixed it.,,
false causality,https://www.thoughtco.com/post-hoc-fallacy-1691650,cum hoc ergo propter hoc,"It was observed that persons who went out at night often developed the malady. So night air was assumed to be the cause of malaria, and elaborate precautions were taken to shut it out of sleeping quarters",,
false causality,https://www.thoughtco.com/post-hoc-fallacy-1691650,cum hoc ergo propter hoc,"The report suggests that 'the rise in violent offending and the explosion in the sales of iPods and other portable media devices is more than coincidental,' and asks, rather provocatively, 'Is There an iCrime Wave?' The report notes that nationally, violent crime fell every year from 1993 to 2004, before rising in 2005 and 2006, just as 'America’s streets filled with millions of people visibly wearing, and being distracted by, expensive electronic gear.'",,
false causality,https://www.centrallakesclinic.biz/psychotherapy/post-hoc-ergo-propter-hoc-after-this-therefore-on-account-of-this.html,cum hoc ergo propter hoc,"My new way of obtaining informed consent helps prevent dropouts. I chose the three therapists in our clinic who had the highest dropout rates and taught them my new informed consent procedure. The first month that they started using it, all three had significantly lower dropout rates.",,
false causality,https://quizizz.com/admin/quiz/5f9314b3c429c4001bff5918/logical-fallacies-quiz-review,cum hoc ergo propter hoc,"Joe eats horribly; therefore, his heart attack was caused by his eating habits.",,
false causality,https://www.ucm.es/data/cont/docs/107-2016-02-17-Fallacious%20Arguments.pdf,cum hoc ergo propter hoc,"Before women got the vote, there were no nuclear weapons",,
false causality,https://www.ucm.es/data/cont/docs/107-2016-02-17-Fallacious%20Arguments.pdf,cum hoc ergo propter hoc,"Every time my brother Bill accompanies me to Fenway Park, the Red Sox are sure to lose",,
false causality,https://www.ucm.es/data/cont/docs/107-2016-02-17-Fallacious%20Arguments.pdf,cum hoc ergo propter hoc,"When sales of hot chocolate go up, street crime drops.","No, it means that fewer people are on the streets when the weather is cold",
false causality,https://www.ucm.es/data/cont/docs/107-2016-02-17-Fallacious%20Arguments.pdf,cum hoc ergo propter hoc,"earthquakes in the Andes were correlated with the closest approaches of the planet Uranus. Therefore, Uranus must have caused them.",,
false causality,https://www.ucm.es/data/cont/docs/107-2016-02-17-Fallacious%20Arguments.pdf,cum hoc ergo propter hoc,"The bigger a child's shoe size, the better the child's handwriting","No, it means the child is older.",
false causality,https://www.ucm.es/data/cont/docs/107-2016-02-17-Fallacious%20Arguments.pdf,cum hoc ergo propter hoc,The accident was caused by the taxi parking in the street,But other drivers went around the taxi. Only the drunk driver hit the taxi,
false causality,https://www.logicallyfallacious.com/logicalfallacies/False-Effect,cum hoc ergo propter hoc,"Mom: Watching TV that close will make you go blind, so move back!
Jonny: That is B.S., Mom. Sorry, I am not moving.
"," The false effect of watching TV too closely is going blind. For the most part, the threat that you will “ruin” your eyesight is an old wives’ tale. Almost certainly, nobody is going blind from sitting too close unless they ram their eyes into the protruding knobs. Regardless of the false effect (i.e., blindness), watching TV too closely (the cause) has been shown to have some adverse effects on vision, so concluding that one shouldn’t “move back” from sitting too close is fallacious.",
false causality,https://www.logicallyfallacious.com/logicalfallacies/False-Effect,cum hoc ergo propter hoc,"The Church used to claim that giving 10% of your income to the Church will free a child’s soul from Limbo into Heaven, so clearly giving money to the Church is a scam!"," Centuries ago, the Church did accept “contributions” to get loved ones out of “Limbo,” and it wasn’t until 2007 when the Church made it clear that Limbo was a theory and not an official doctrine of the Church, separating the Church from that belief. As for the argument, the false effect of “freeing a child’s soul from Limbo” does not warrant the conclusion that giving your money to the Church is a scam.",
false causality,https://www.logicallyfallacious.com/logicalfallacies/False-Effect,cum hoc ergo propter hoc," 
The presence of police at protests cause an escalation of violence. It was the case that at the protest last night attended by uniformed police, there was an escalation of violence. Therefore, police should not be at protests.",We begin with a causal claim,
false causality,https://www.logicallyfallacious.com/logicalfallacies/Insignificant-Cause,cum hoc ergo propter hoc,Billy murdered all those people because I spanked him when he was a child.," Assuming that spanking did contribute to Billy's murderous behavior as an adult (which is a very weak assumption), to sell that as the cause is extremely fallacious.",
false causality,https://www.logicallyfallacious.com/logicalfallacies/Insignificant-Cause,cum hoc ergo propter hoc,The reason Donald Trump got elected was because liberals took political correctness too far.," Assuming liberals did take political correctness too far, and this did have some effect on voters in favor of Donald Trump, it is unreasonable to claim that this was ""the reason"" for his win.",
false causality,https://www.logicallyfallacious.com/logicalfallacies/Oversimplified-Cause-Fallacy,cum hoc ergo propter hoc,"P1. Lead poisoning can contribute to violent behavior.
P2. Many inner city children have dangerous levels of lead in their blood.
C. Therefore, violent crime in the inner city can be solved by curing the lead problem."," We already established that lead poisoning can contribute to violent behavior (note the probabilistic language). This means that there is some unspecified chance. We are taking an unreasonable leap in suggesting that violent crime can be solved (binary language) by curing the lead problem. And, in case you missed it, there is question begging here in assuming that violent behavior leads to violent crime.",
false causality,https://www.logicallyfallacious.com/logicalfallacies/Oversimplified-Cause-Fallacy,cum hoc ergo propter hoc,"P1. A sedentary lifestyle contributes to obesity.
P2. People have become more sedentary in the last few decades.
C. Therefore, the rise in obesity can be fixed by people getting more exercise."," We made the leap from ""contributes"" to ""can be fixed."" At best, we can conclude that the problem of obesity can be mitigated by people getting more exercise.",
false causality,https://www.logicallyfallacious.com/logicalfallacies/Oversimplified-Cause-Fallacy,cum hoc ergo propter hoc,"P1. Smoking has been empirically proven to cause lung cancer.
C. Therefore, if we eradicate smoking, we will eradicate lung cancer."," Even though it is reasonable to consider smoking a ""cause"" of lung cancer versus a ""contributing factor"" to lung cancer, assuming it is the only cause is fallacious.",
false causality,https://www.logicallyfallacious.com/post-hoc.html,cum hoc ergo propter hoc," Doug is convinced he has lucky underwear. One time when he forgot to put on his lucky underwear, he got a parking ticket. Doug concludes that because he forgot to wear his lucky underwear, he got the ticket. Doug doesn't wash his lucky underwear often. This part isn't relevant to the example, but it is disturbing nonetheless."," Doug is not making any attempts to determine the most probabilistic causal factors for getting the parking ticket. Instead, largely because of the confirmation bias, he is making a claim of causality based on the order of events (first he forgot his lucky underwear, then he got the ticket.)",
false causality,https://www.logicallyfallacious.com/post-hoc.html,cum hoc ergo propter hoc," Tony: I bought a book on the law of attraction and two days later I won $30k in a lottery. I wasn’t a believer of the law of attraction before, but now I am!
"," Although Tony bought the lottery ticket prior to buying the book, he believes that the act of wanting to win badly enough caused him to win the lottery, because first came the desire, then the win. The fact is, there is no evidence that his desire had any effect on the win whatsoever. To suggest this is the case, in addition to ad hoc reasoning, would be magical thinking since there is no naturalistic mechanism that could account for his desire resulting in his win.",
false causality,https://www.logicallyfallacious.com/logicalfallacies/Questionable-Cause,cum hoc ergo propter hoc,"Every time I go to sleep, the sun goes down.  Therefore, my going to sleep causes the sun to set.",I hope the fallacious reasoning here is very clear and needs no explanation.,
false causality,https://www.logicallyfallacious.com/logicalfallacies/Questionable-Cause,cum hoc ergo propter hoc,"Many homosexuals have AIDS. Therefore, homosexuality causes AIDS."," While AIDS is found in a much larger percentage of the homosexual population than in the heterosexual population, we cannot conclude that homosexuality is the cause of AIDS, any more than we can conclude that heterosexuality is the cause of pregnancy.",
false causality,https://www.logicallyfallacious.com/logicalfallacies/Retrogressive-Causation,cum hoc ergo propter hoc,"Jen: Don’t you realize that all this drinking you are doing is making your family miserable?
Bridget: Yes, I do.
Jen: Then what are you doing about it?
Bridget: Drinking to forget.
",Bridget has a drinking problem that she is dealing with by drinking some more -- because the effects of drinking make her (temporarily) forget/not worry about the greater scale effects of her drinking.  Her reasoning that this is a good idea is fallacious.,
false causality,https://www.logicallyfallacious.com/logicalfallacies/Retrogressive-Causation,cum hoc ergo propter hoc,"David: We have way too much police presence in this city.
Pete: What are you going to do about it?
David: Vandalize, loot, and perhaps a little arson.
"," The primary role of the police is to enforce laws. David is suggesting that breaking the laws will facilitate his goal of having the police force reduced.
",
false causality,https://quizizz.com/admin/quiz/60b4f4000f8488001b40c84c/types-of-logical-fallacy,appeal to authority; cum hoc ergo propter hoc,"“The temperature has dropped this morning, and I also have a headache. Therefore, the cold weather must be causing my headache. “",,
false causality,https://quizizz.com/admin/quiz/5e39a9f211fb41001cada55c/logical-fallacies,cum hoc ergo propter hoc; hasty generalization,"Every time I wash my car, it rains the next day. My car washing definitely affects the weather.",,
false causality,https://www.thoughtco.com/post-hoc-fallacy-1691650,cum hoc ergo propter hoc; single cause,"The time that children are vaccinated and the time they're diagnosed do closely correlate, however, leading upset parents to assign blame to the immunizations, for lack of a better explanation. ",,
false causality,https://www.thoughtco.com/post-hoc-fallacy-1691650,cum hoc ergo propter hoc; single cause,Attributing the cause of World War II to only Adolf Hitler's hatred of the Jews,,
false causality,https://www.thoughtco.com/post-hoc-fallacy-1691650,cum hoc ergo propter hoc; single cause,Suggesting that John F. Kennedy won the presidency over Richard Nixon exclusively because of the debate on TV,,
false causality,https://www.thoughtco.com/post-hoc-fallacy-1691650,cum hoc ergo propter hoc; single cause,Believing that the cause of the Reformation was simply Martin Luther posting his theses,,
false causality,https://www.thoughtco.com/post-hoc-fallacy-1691650,cum hoc ergo propter hoc; single cause,Explaining that the U.S. Civil War was fought only because of the institution of slavery,,
false causality,https://www.logicallyfallacious.com/logicalfallacies/Regression-Fallacy,regression fallacy,"I had a real bad headache, then saw my doctor.  Just by talking with him, my headache started to subside, and I was all better the next day.  It was well worth the $200 visit fee."," Headaches are a part of life, and naturally come and go on their own with varying degrees of pain. They regress to the mean on their own, the “mean” being a normal state of no pain, with or without medical or chemical intervention. Had the person seen a gynecologist instead, the headache would have still subsided, and it would have been a much more interesting visit—especially if he were a man.",
false causality,https://www.logicallyfallacious.com/logicalfallacies/Regression-Fallacy,regression fallacy,"After surgery, my wife was not doing too well -- she was in a lot of pain.  I bought these magnetic wristbands that align with the body's natural vibrations to reduce the pain, and sure enough, a few days later the pain subsided!  Thank you magic wristbands!"," It is normal to be in pain after any significant surgery.  It is also normal for the pain to subside as the body heals -- this is the body regressing to the mean.  Assuming the magic wristbands caused the pain relief and ignoring the regression back to the mean, is fallacious.",
false causality,https://www.logicallyfallacious.com/logicalfallacies/Ludic-Fallacy,ludic fallacy," The best example of this fallacy is presented by the person who coined this term, Nassim Nicholas Taleb in his 2007 book, The Black Swan.  There are two people"," You can imagine yourself watching a coin flip.  Knowing all about the gambler’s fallacy, you would hold out much longer than someone like Fat Tony when you get to the point where you say, “All right, something’s going on here with the coin”.  At what point does it become fallacious reasoning to continue to insist that you are just witnessing the “inevitable result of probability”?  There is no definite answer -- your decision will need to be argued and supported by solid reasons.",
false causality,https://www.logicallyfallacious.com/logicalfallacies/Ludic-Fallacy,ludic fallacy,"Lolita: Since about half the people in the world are female, the chances of the next person to walk out that door being female is about 50/50.
Celina: Do you realize that is the door to Dr. Vulvastein, the gynecologist?
",Lolita is focusing on pure statistics while ignoring actual reason.,
false causality,https://quizizz.com/admin/quiz/611063b0a9c0ca001ba88e7c/logic-quiz,gambler's fallacy,"Believing that ""runs"" occur to statistically independent phenomena such as roulette wheel spins.",,
false causality,https://quizizz.com/admin/quiz/5fc51524c0ffdb001b6b57ac/quiz-logical-fallacies,gambler's fallacy,This coin has landed heads-up nine times in a row. So it will probably land tails-up next time it is tossed.,,
false causality,https://quizizz.com/admin/quiz/607efb0333545d001c951651/types-of-logical-fallacies,gambler's fallacy,You said that 'runs' occur to statistically independent phenomena such as roulette wheel spins.,,
false causality,https://quizizz.com/admin/quiz/5c17af12e2f343001a8d22df/more-logical-fallacy-december-fun,gambler's fallacy,"Believing that ""runs"" occur to statistically independent phenomena such as routine wheel spirits.",,
false causality,https://quizizz.com/admin/quiz/5b2b2aa736a5270019a279ba/fallacy-quiz-part,gambler's fallacy,"""I bought a ticket to win a new car at the mall, since I have never won anything like that in the past.""",,
false causality,https://www.pesec.no/24-most-common-logical-fallacies/,gambler's fallacy,"Red had come up six times in a row on the roulette wheel, so Greg knew that it was close to certain that black would be next up. Suffering an economic form of natural selection with this thinking, he soon lost all of his savings.",,
